plate_map_name	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent
S-B-REPO1_2020-007-1	B06	BRD-K24219278-001-02-9	3.374553	1E+1	DMSO
S-B-REPO1_2020-007-1	B07	BRD-K99615199-001-19-9	3.44487700000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	B08	BRD-K50265942-001-01-2	4.03106118012063039	9.43244980267415717	DMSO
S-B-REPO1_2020-007-1	B09	BRD-K82216340-001-26-9	3.865244	1E+1	DMSO
S-B-REPO1_2020-007-1	B10	BRD-A98427211-075-06-1	5.00649	9.99999999999999998	DMSO
S-B-REPO1_2020-007-1	B11	BRD-K81916719-001-15-9	3.59658000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	B12	BRD-A26503646-001-20-9	3.02407899999999999	9.99999999999999997	DMSO
S-B-REPO1_2020-007-1	B13	BRD-K59110290-238-02-9	6.27701000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	B14	BRD-K68770713-001-01-8	3.70838000000000022	9.99999999999999999	DMSO
S-B-REPO1_2020-007-1	B15	BRD-K07166362-065-03-9	6.79653	1E+1	DMSO
S-B-REPO1_2020-007-1	B16	BRD-K78185697-001-02-5	3.99444999999999995	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	B17	BRD-K67563174-001-19-9	4.15824	1E+1	DMSO
S-B-REPO1_2020-007-1	B18	BRD-K86358349-001-02-0	2.98949217714607575	9.76189398919829772	DMSO
S-B-REPO1_2020-007-1	B19	BRD-K01825594-311-04-9	3.78507200000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	B20	BRD-K94250879-235-03-9	2.06102000000000004	10	DMSO
S-B-REPO1_2020-007-1	B21	BRD-K68538666-001-14-9	3.54185	1E+1	DMSO
S-B-REPO1_2020-007-1	B22	BRD-K33133047-001-01-8	3.25451199999999972	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	B23				
S-B-REPO1_2020-007-1	B24				DMSO
S-B-REPO1_2020-007-1	C01				
S-B-REPO1_2020-007-1	C02				DMSO
S-B-REPO1_2020-007-1	C03	BRD-K01825098-001-02-9	3.28405500000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	C04	BRD-K39621635-001-09-7	2.98374599999999987	10	DMSO
S-B-REPO1_2020-007-1	C05	BRD-K80025777-001-05-9	2.80445499999999999	9.99999999999999996	DMSO
S-B-REPO1_2020-007-1	C06	BRD-K96734425-324-01-5	6.54605000000000018	10	DMSO
S-B-REPO1_2020-007-1	C07	BRD-K40787673-001-07-9	3.44312399999999999	9.99999999999999997	DMSO
S-B-REPO1_2020-007-1	C08	BRD-K13183738-317-10-2	5.92682999999979486	9.999999999999654	DMSO
S-B-REPO1_2020-007-1	C09	BRD-K16077845-001-08-9	3.29801	1E+1	DMSO
S-B-REPO1_2020-007-1	C10	BRD-K01109406-001-04-5	3.29223776530545955	9.99986867860143078	DMSO
S-B-REPO1_2020-007-1	C11	BRD-K73642618-001-14-9	3.44247000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	C12	BRD-K89272869-003-01-8	5.13024196257943984	9.99998433327701392	DMSO
S-B-REPO1_2020-007-1	C13	BRD-A22106989-001-08-9	3.50450700000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	C14	BRD-K35520305-001-17-7	1.82183199999989517	9.99999999999942464	DMSO
S-B-REPO1_2020-007-1	C15	BRD-A79981887-001-17-9	2.542823	1E+1	DMSO
S-B-REPO1_2020-007-1	C16	BRD-K94146583-001-01-6	1.69140584830036165	10.0003420248249415	DMSO
S-B-REPO1_2020-007-1	C17	BRD-K94848716-001-12-9	2.60079	1E+1	DMSO
S-B-REPO1_2020-007-1	C18	BRD-A09722536-002-19-8	2.81187407519656687	10.0747545698387569	DMSO
S-B-REPO1_2020-007-1	C19	BRD-K76953762-001-09-9	3.474534	1E+1	DMSO
S-B-REPO1_2020-007-1	C20	BRD-K09416995-001-44-9	4.04539600000000007	10	DMSO
S-B-REPO1_2020-007-1	C21	BRD-A56675431-001-13-9	3.83895	1E+1	DMSO
S-B-REPO1_2020-007-1	C22	BRD-K48429278-001-01-3	7.14076000000000022	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	C23				
S-B-REPO1_2020-007-1	C24				DMSO
S-B-REPO1_2020-007-1	D01				
S-B-REPO1_2020-007-1	D02				DMSO
S-B-REPO1_2020-007-1	D03	BRD-K74141488-003-12-9	3.23859	1E+1	DMSO
S-B-REPO1_2020-007-1	D04	BRD-A70514680-003-12-9	2.84374000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	D05	BRD-A68589262-001-06-9	2.94346200000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	D06	BRD-K89732114-300-20-9	4.80417	1E+1	DMSO
S-B-REPO1_2020-007-1	D07	BRD-K50276048-001-02-9	3.104299	1E+1	DMSO
S-B-REPO1_2020-007-1	D08	BRD-K54416256-001-19-9	1.14168999999999072	9.999999999999919	DMSO
S-B-REPO1_2020-007-1	D09	BRD-K13314656-001-02-9	4.696576	1E+1	DMSO
S-B-REPO1_2020-007-1	D10	BRD-K32791151-001-04-0	4.63547000000000025	10	DMSO
S-B-REPO1_2020-007-1	D11	BRD-K21656326-001-04-9	9.26094900000000009	10.0000000000000001	DMSO
S-B-REPO1_2020-007-1	D12	BRD-K80129304-001-10-9	1.120868	1E+1	DMSO
S-B-REPO1_2020-007-1	D13	BRD-A68888262-003-17-9	3.81898	1E+1	DMSO
S-B-REPO1_2020-007-1	D14	BRD-K97464279-001-04-9	2.60291699999999999	9.99999999999999996	DMSO
S-B-REPO1_2020-007-1	D15	BRD-K94353609-001-22-9	4.524882	1E+1	DMSO
S-B-REPO1_2020-007-1	D16	BRD-A10773072-001-03-4	2.74035515805987235	9.98685171068222270	DMSO
S-B-REPO1_2020-007-1	D17	BRD-K85046107-003-03-9	3.15797000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	D18	BRD-A67799922-003-29-4	3.40286999999999978	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	D19	BRD-K30213273-001-02-9	3.18752	1E+1	DMSO
S-B-REPO1_2020-007-1	D20	BRD-K99199077-001-17-9	4.32549699999999973	10	DMSO
S-B-REPO1_2020-007-1	D21	BRD-A69777949-001-27-9	2.612484	1E+1	DMSO
S-B-REPO1_2020-007-1	D22	BRD-K15014948-001-12-9	1.57210199999999986	10	DMSO
S-B-REPO1_2020-007-1	D23				
S-B-REPO1_2020-007-1	D24				DMSO
S-B-REPO1_2020-007-1	E01				
S-B-REPO1_2020-007-1	E02				DMSO
S-B-REPO1_2020-007-1	E03	BRD-K18749874-003-09-9	2.47675	1E+1	DMSO
S-B-REPO1_2020-007-1	E04	BRD-K87827419-001-16-8	3.05199999999999989	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	E05	BRD-K59273480-001-11-9	3.06360200000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	E06	BRD-K26521938-001-09-8	3.42652770978832865	9.72160849340354147	DMSO
S-B-REPO1_2020-007-1	E07	BRD-K68091065-001-05-9	2.7009	1E+1	DMSO
S-B-REPO1_2020-007-1	E08	BRD-K10799896-001-26-2	4.66969999999967420	9.99999999999930173	DMSO
S-B-REPO1_2020-007-1	E09	BRD-K26222048-001-02-9	2.80445499999999999	9.99999999999999996	DMSO
S-B-REPO1_2020-007-1	E10	BRD-K28849549-001-13-4	1.53135400000000005	10.0000000000000001	DMSO
S-B-REPO1_2020-007-1	E11	BRD-K41051431-001-03-9	3.25426000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	E12	BRD-K60160658-003-11-2	4.12008999999983957	9.99999999999961027	DMSO
S-B-REPO1_2020-007-1	E13	BRD-A91386192-001-07-9	3.23584	1E+1	DMSO
S-B-REPO1_2020-007-1	E14	BRD-K89121095-001-02-5	4.503177	9.99999999999999995	DMSO
S-B-REPO1_2020-007-1	E15	BRD-K00004714-001-01-9	2.823768	1E+1	DMSO
S-B-REPO1_2020-007-1	E16	BRD-K49328571-001-19-2	5.29401892688914934	10.8482660600262080	DMSO
S-B-REPO1_2020-007-1	E17	BRD-K97417064-001-05-9	3.32374000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	E18	BRD-K51747290-001-15-6	0.760546999999999967	9.99999999999999998	DMSO
S-B-REPO1_2020-007-1	E19	BRD-K60212747-001-02-9	2.77149199999999999	9.99999999999999996	DMSO
S-B-REPO1_2020-007-1	E20	BRD-A27887842-001-05-7	3.60444000000000017	10	DMSO
S-B-REPO1_2020-007-1	E21	BRD-A84020532-001-08-9	2.87292	1E+1	DMSO
S-B-REPO1_2020-007-1	E22	BRD-K11072003-001-02-4	8.94109100000000015	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	E23				
S-B-REPO1_2020-007-1	E24				DMSO
S-B-REPO1_2020-007-1	F01				
S-B-REPO1_2020-007-1	F02				DMSO
S-B-REPO1_2020-007-1	F03	BRD-K39987650-001-26-9	3.613906	1E+1	DMSO
S-B-REPO1_2020-007-1	F04	BRD-A24397426-001-13-9	3.60379400000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	F05	BRD-K28550399-001-03-9	4.305372	1E+1	DMSO
S-B-REPO1_2020-007-1	F06	BRD-K92760278-001-09-9	3.763639	1E+1	DMSO
S-B-REPO1_2020-007-1	F07	BRD-K13387373-004-16-9	5.92717	1E+1	DMSO
S-B-REPO1_2020-007-1	F08	BRD-A61676498-001-06-6	2.92760999999995319	9.99999999999983927	DMSO
S-B-REPO1_2020-007-1	F09	BRD-K01825701-003-03-9	3.513479	1E+1	DMSO
S-B-REPO1_2020-007-1	F10	BRD-K41256143-001-13-5	2.88424399999999991	10	DMSO
S-B-REPO1_2020-007-1	F11	BRD-K68804560-066-03-9	4.03535	1E+1	DMSO
S-B-REPO1_2020-007-1	F12	BRD-K50938287-001-09-0	2.95399999999999977	10	DMSO
S-B-REPO1_2020-007-1	F13	BRD-K68232413-001-02-9	3.42846	1E+1	DMSO
S-B-REPO1_2020-007-1	F14	BRD-K61237927-001-02-9	2.96320500000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	F15	BRD-A62893078-001-02-3	3.15690999999999974	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	F16	BRD-K76927775-001-13-4	2.38157000000000011	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	F17	BRD-K01244426-323-14-9	4.77894000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	F18	BRD-A31159102-003-28-8	3.45786999999999978	10	DMSO
S-B-REPO1_2020-007-1	F19	BRD-K62734952-001-02-9	2.463016	1E+1	DMSO
S-B-REPO1_2020-007-1	F20	BRD-K01039503-001-01-2	4.50523500000000012	9.99999999999999998	DMSO
S-B-REPO1_2020-007-1	F21	BRD-K46018455-001-29-9	3.61819	1E+1	DMSO
S-B-REPO1_2020-007-1	F22	BRD-K34058848-304-03-1	5.88544999999992971	9.99999999999988127	DMSO
S-B-REPO1_2020-007-1	F23				
S-B-REPO1_2020-007-1	F24				DMSO
S-B-REPO1_2020-007-1	G01				
S-B-REPO1_2020-007-1	G02				DMSO
S-B-REPO1_2020-007-1	G03	BRD-K97530723-001-25-9	2.322783	1E+1	DMSO
S-B-REPO1_2020-007-1	G04	BRD-K84971356-001-01-4	3.2544459999999998	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	G05	BRD-K26262077-238-03-9	2.23304	1E+1	DMSO
S-B-REPO1_2020-007-1	G06	BRD-K19416115-001-05-3	4.07313599999996302	9.999999999999909	DMSO
S-B-REPO1_2020-007-1	G07	BRD-A20348246-001-16-9	2.73736	1E+1	DMSO
S-B-REPO1_2020-007-1	G08	BRD-K36116267-001-15-3	1.67204999999997722	9.999999999999863	DMSO
S-B-REPO1_2020-007-1	G09	BRD-K79145628-001-07-9	2.26232500000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	G10	BRD-K99750640-236-20-3	4.77497000000000013	9.99999999999999998	DMSO
S-B-REPO1_2020-007-1	G11	BRD-K37949327-001-09-9	2.060282	1E+1	DMSO
S-B-REPO1_2020-007-1	G12	BRD-K45319714-002-05-0	4.38519999999999982	10	DMSO
S-B-REPO1_2020-007-1	G13	BRD-A07947329-001-02-9	3.26429299999999998	9.99999999999999994	DMSO
S-B-REPO1_2020-007-1	G14	BRD-K96571715-001-01-4	18.9368499999999995	10	DMSO
S-B-REPO1_2020-007-1	G15	BRD-K36732695-001-02-9	2.613609	1E+1	DMSO
S-B-REPO1_2020-007-1	G16	BRD-K62779383-001-08-9	3.84637699999999995	10	DMSO
S-B-REPO1_2020-007-1	G17	BRD-K11196887-001-25-9	3.193308	1E+1	DMSO
S-B-REPO1_2020-007-1	G18	BRD-K60102752-001-02-2	2.51278399999996562	9.999999999999863	DMSO
S-B-REPO1_2020-007-1	G19	BRD-K46061689-001-02-9	3.10473	1E+1	DMSO
S-B-REPO1_2020-007-1	G20	BRD-K70487031-001-02-8	4.34517999999993435	9.99999999999984955	DMSO
S-B-REPO1_2020-007-1	G21	BRD-K08999871-001-16-9	3.03316499999999999	9.99999999999999997	DMSO
S-B-REPO1_2020-007-1	G22	BRD-A13078313-304-09-9	4.2437900000000002	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	G23				
S-B-REPO1_2020-007-1	G24				DMSO
S-B-REPO1_2020-007-1	H01				
S-B-REPO1_2020-007-1	H02				DMSO
S-B-REPO1_2020-007-1	H03	BRD-K66412701-066-09-9	4.14405000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	H04	BRD-K81709173-001-11-9	4.54959000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	H05	BRD-K03981224-001-22-9	3.124458	1E+1	DMSO
S-B-REPO1_2020-007-1	H06	BRD-K91308639-001-04-9	4.77435	1E+1	DMSO
S-B-REPO1_2020-007-1	H07	BRD-A22844106-001-29-9	3.37374000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	H08	BRD-A45664787-001-04-8	3.60485439456262839	9.99995393611207838	DMSO
S-B-REPO1_2020-007-1	H09	BRD-K76534306-001-25-9	3.59394700000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	H10	BRD-K82259334-003-02-7	2.75728999999999985	10	DMSO
S-B-REPO1_2020-007-1	H11	BRD-K53790871-001-20-9	4.34497700000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	H12	BRD-K45995181-001-06-9	6.79491999999999965	10.0148566510042973	DMSO
S-B-REPO1_2020-007-1	H13	BRD-K70264088-001-17-9	4.286041	1E+1	DMSO
S-B-REPO1_2020-007-1	H14	BRD-K65781196-001-04-8	4.83951000000000022	10	DMSO
S-B-REPO1_2020-007-1	H15	BRD-K47869605-001-34-9	4.144053	1E+1	DMSO
S-B-REPO1_2020-007-1	H16	BRD-K11227669-001-08-6	1.10107270332087818	9.99969760695953095	DMSO
S-B-REPO1_2020-007-1	H17	BRD-K53765467-001-03-9	4.50909000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	H18	BRD-K50388907-001-29-6	3.60831000000000017	10	DMSO
S-B-REPO1_2020-007-1	H19	BRD-K18574842-323-18-9	4.56488	1E+1	DMSO
S-B-REPO1_2020-007-1	H20	BRD-K21283037-001-21-5	2.34197999999989965	9.99999999999957118	DMSO
S-B-REPO1_2020-007-1	H21	BRD-K00003656-001-01-9	3.573175	1E+1	DMSO
S-B-REPO1_2020-007-1	H22	BRD-K12251893-065-06-2	9.23035999999999945	10	DMSO
S-B-REPO1_2020-007-1	H23				
S-B-REPO1_2020-007-1	H24				DMSO
S-B-REPO1_2020-007-1	I01				
S-B-REPO1_2020-007-1	I02				DMSO
S-B-REPO1_2020-007-1	I03	BRD-K14312455-001-03-9	3.00291	1E+1	DMSO
S-B-REPO1_2020-007-1	I04	BRD-K07625016-001-01-2	4.10588799999999992	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	I05	BRD-K36660044-001-25-9	2.232683	1E+1	DMSO
S-B-REPO1_2020-007-1	I06	BRD-A71407503-001-02-6	2.85278003457142074	10.0000702287308453	DMSO
S-B-REPO1_2020-007-1	I07	BRD-A39189014-003-23-5	2.47718999999999994	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	I08	BRD-K00003330-001-01-9	16.468452	1E+1	DMSO
S-B-REPO1_2020-007-1	I09	BRD-K06033833-003-03-3	2.10662000000000006	9.99999999999999999	DMSO
S-B-REPO1_2020-007-1	I10	BRD-K59647213-001-10-5	1.62206799999994118	9.99999999999963818	DMSO
S-B-REPO1_2020-007-1	I11	BRD-K69253806-001-05-3	2.70366100000000017	9.99999999999999999	DMSO
S-B-REPO1_2020-007-1	I12	BRD-K11129031-001-27-5	2.50333399999995988	9.99999999999983927	DMSO
S-B-REPO1_2020-007-1	I13	BRD-K44824027-001-03-9	1.97660999999999999	9.99999999999999995	DMSO
S-B-REPO1_2020-007-1	I14	BRD-K49481516-004-18-3	3.68264999999993605	9.99999999999982673	DMSO
S-B-REPO1_2020-007-1	I15	BRD-K38323065-001-22-9	1.792157	1E+1	DMSO
S-B-REPO1_2020-007-1	I16	BRD-K08976401-001-18-5	1.88220899999996369	9.99999999999980709	DMSO
S-B-REPO1_2020-007-1	I17	BRD-K27406233-001-08-9	1.732096	1E+1	DMSO
S-B-REPO1_2020-007-1	I18	BRD-K29254801-001-14-7	2.40432999999992983	9.99999999999970845	DMSO
S-B-REPO1_2020-007-1	I19	BRD-K82381502-003-25-9	1.82668	1E+1	DMSO
S-B-REPO1_2020-007-1	I20	BRD-K00739965-001-01-9	3.06422568027751853	10.7036191925703296	DMSO
S-B-REPO1_2020-007-1	I21	BRD-K13619941-001-02-9	1.881812	1E+1	DMSO
S-B-REPO1_2020-007-1	I22	BRD-K02594908-001-16-4	1.72204999999993782	9.99999999999963818	DMSO
S-B-REPO1_2020-007-1	I23				
S-B-REPO1_2020-007-1	I24				DMSO
S-B-REPO1_2020-007-1	J01				
S-B-REPO1_2020-007-1	J02				DMSO
S-B-REPO1_2020-007-1	J03	BRD-K53963539-001-03-9	2.98446	1E+1	DMSO
S-B-REPO1_2020-007-1	J04	BRD-K76867903-001-04-9	0.720627	1E+1	DMSO
S-B-REPO1_2020-007-1	J05	BRD-K31920458-001-24-9	3.104299	1E+1	DMSO
S-B-REPO1_2020-007-1	J06	BRD-K25991148-001-02-9	3.083279	1E+1	DMSO
S-B-REPO1_2020-007-1	J07	BRD-K96740444-003-09-9	3.94892	1E+1	DMSO
S-B-REPO1_2020-007-1	J08	BRD-A18396475-001-16-1	1.34087400000000003	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	J09	BRD-K99984802-100-14-9	4.91458099999999999	9.99999999999999998	DMSO
S-B-REPO1_2020-007-1	J10	BRD-A25366096-001-09-9	3.91283641155736465	9.99988860265933159	DMSO
S-B-REPO1_2020-007-1	J11	BRD-K99121711-001-21-9	3.434632	1E+1	DMSO
S-B-REPO1_2020-007-1	J12	BRD-K66175015-001-13-2	4.85937999999999988	10	DMSO
S-B-REPO1_2020-007-1	J13	BRD-K08356259-003-25-9	2.443752	1E+1	DMSO
S-B-REPO1_2020-007-1	J14	BRD-K11510141-001-04-2	3.30547199999999975	9.99999999999999999	DMSO
S-B-REPO1_2020-007-1	J15	BRD-K49372556-001-04-1	3.39341999999999985	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	J16	BRD-A96407378-001-15-1	1.58115399999997828	9.999999999999863	DMSO
S-B-REPO1_2020-007-1	J17	BRD-K44779798-001-12-9	2.072243	1E+1	DMSO
S-B-REPO1_2020-007-1	J18	BRD-K16546375-001-01-4	3.73682720846050342	9.57324268552122506	DMSO
S-B-REPO1_2020-007-1	J19	BRD-K93034159-001-31-9	2.85687	1E+1	DMSO
S-B-REPO1_2020-007-1	J20	BRD-A65683612-001-07-7	2.18249363066363161	9.99988834302228701	DMSO
S-B-REPO1_2020-007-1	J21	BRD-K01826724-001-08-9	2.13661	1E+1	DMSO
S-B-REPO1_2020-007-1	J22	BRD-K57222227-001-30-1	3.57787999999994260	9.99999999999983927	DMSO
S-B-REPO1_2020-007-1	J23				
S-B-REPO1_2020-007-1	J24				DMSO
S-B-REPO1_2020-007-1	K01				
S-B-REPO1_2020-007-1	K02				DMSO
S-B-REPO1_2020-007-1	K03	BRD-K32977963-001-10-9	1.642011	1E+1	DMSO
S-B-REPO1_2020-007-1	K04	BRD-K10961822-001-05-1	4.32592799999978660	9.99999999999950645	DMSO
S-B-REPO1_2020-007-1	K05	BRD-K60783397-001-12-9	1.80200499999999999	9.99999999999999994	DMSO
S-B-REPO1_2020-007-1	K06	BRD-K29229654-304-05-3	4.30407612624295982	10.0000142336043791	DMSO
S-B-REPO1_2020-007-1	K07	BRD-A47494775-003-11-3	3.87897999999995962	9.99999999999989527	DMSO
S-B-REPO1_2020-007-1	K08	BRD-K61937613-001-01-1	3.56541400000000008	9.99999999999999994	DMSO
S-B-REPO1_2020-007-1	K09	BRD-A29944538-003-09-9	3.35398100000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	K10	BRD-K16758059-001-01-8	5.21069499999999945	9.99999999999999994	DMSO
S-B-REPO1_2020-007-1	K11	BRD-K12102668-001-28-9	2.98339700000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	K12	BRD-K14349461-003-13-1	2.05638999999997193	9.999999999999863	DMSO
S-B-REPO1_2020-007-1	K13	BRD-K68620903-001-12-9	3.124458	1E+1	DMSO
S-B-REPO1_2020-007-1	K14	BRD-K01826559-001-11-9	4.60437212716190688	10.0000697758243459	DMSO
S-B-REPO1_2020-007-1	K15	BRD-K60567437-001-13-9	3.04345999999999999	9.99999999999999997	DMSO
S-B-REPO1_2020-007-1	K16	BRD-K09090523-001-02-1	3.36402999999995411	9.999999999999863	DMSO
S-B-REPO1_2020-007-1	K17	BRD-K01825598-036-06-9	2.63375200000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	K18	BRD-A59378440-001-01-3	1.902344580441983	9.99979278863774544	DMSO
S-B-REPO1_2020-007-1	K19	BRD-K15933101-003-08-9	2.96836	1E+1	DMSO
S-B-REPO1_2020-007-1	K20	BRD-K71454870-048-06-3	4.12456999999999994	10	DMSO
S-B-REPO1_2020-007-1	K21	BRD-A41250306-001-12-9	3.79883000000000002	10.0000000000000001	DMSO
S-B-REPO1_2020-007-1	K22	BRD-K54770538-003-14-6	3.20861597863379143	10.0000497993947245	DMSO
S-B-REPO1_2020-007-1	K23				
S-B-REPO1_2020-007-1	K24				DMSO
S-B-REPO1_2020-007-1	L01				
S-B-REPO1_2020-007-1	L02				DMSO
S-B-REPO1_2020-007-1	L03	BRD-K29530284-001-08-9	2.982934	1E+1	DMSO
S-B-REPO1_2020-007-1	L04	BRD-K76617868-003-15-9	3.27830000000000001	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	L05	BRD-K54314721-001-12-9	2.873568	1E+1	DMSO
S-B-REPO1_2020-007-1	L06	BRD-K00004291-003-01-9	1.99313	1E+1	DMSO
S-B-REPO1_2020-007-1	L07	BRD-K05355328-001-02-9	3.8344749999999999	9.99999999999999998	DMSO
S-B-REPO1_2020-007-1	L08	BRD-A33506612-001-01-2	4.66789165498850162	10.7186253181471177	DMSO
S-B-REPO1_2020-007-1	L09	BRD-K00025572-001-01-9	3.60444000000000016	10.0000000000000004	DMSO
S-B-REPO1_2020-007-1	L10	BRD-K89714990-001-02-3	3.85843999999999994	10	DMSO
S-B-REPO1_2020-007-1	L11	BRD-K01826330-001-01-9	3.00783000000000016	10.0000000000000005	DMSO
S-B-REPO1_2020-007-1	L12	BRD-K84011460-051-01-7	5.28942000000000008	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	L13	BRD-K38310698-001-05-0	8.13968399999999975	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	L14	BRD-K62200014-003-11-3	2.92548999999999978	10	DMSO
S-B-REPO1_2020-007-1	L15	BRD-K01666924-319-01-9	16.25883	9.38815540651732690	DMSO
S-B-REPO1_2020-007-1	L16	BRD-K09821361-066-25-8	6.56787396086373547	9.99996035393921319	DMSO
S-B-REPO1_2020-007-1	L17	BRD-K96471533-001-11-6	3.07281999999999983	10.0000000000000000	DMSO
S-B-REPO1_2020-007-1	L18	BRD-K02130563-001-15-5	3.49426199999999993	9.99999999999999996	DMSO
S-B-REPO1_2020-007-1	L19	BRD-K00025599-001-01-9	4.94567900000000008	10.0000000000000002	DMSO
S-B-REPO1_2020-007-1	L20	BRD-K29653726-001-13-4	3.39361999999995402	9.99999999999986382	DMSO
S-B-REPO1_2020-007-1	L21	BRD-K96006160-001-03-7	3.12401200000000016	9.99999999999999996	DMSO
S-B-REPO1_2020-007-1	L22	BRD-A64743628-001-01-5	1.41253899999996628	9.99999999999976218	DMSO
S-B-REPO1_2020-007-1	L23				
